date,population,status,exceedance
20/03/2025,60.0,V,N
21/03/2025,37.0,V,N
22/03/2025,28.0,V,N
23/03/2025,23.0,V,N
24/03/2025,44.0,V,N
25/03/2025,47.0,V,N
26/03/2025,50.0,V,N
27/03/2025,29.0,V,N
28/03/2025,24.0,V,N
29/03/2025,20.0,V,N
30/03/2025,21.0,V,N
31/03/2025,41.0,V,N
01/04/2025,20.0,V,N
02/04/2025,19.0,V,N
03/04/2025,20.0,V,N
04/04/2025,16.0,V,N
05/04/2025,9.0,V,N
06/04/2025,10.0,V,N
07/04/2025,23.0,V,N
08/04/2025,34.0,V,N
09/04/2025,25.0,V,N
10/04/2025,50.0,V,N
11/04/2025,59.0,V,N
12/04/2025,53.0,V,N
13/04/2025,29.0,V,N
14/04/2025,36.0,V,N
15/04/2025,27.0,V,N
16/04/2025,21.0,V,N
17/04/2025,37.0,V,N
18/04/2025,29.0,V,N
19/04/2025,15.0,V,N
20/04/2025,12.0,V,N
21/04/2025,31.0,V,N
22/04/2025,31.0,V,N
23/04/2025,20.0,V,N
24/04/2025,21.0,V,N
25/04/2025,34.0,V,N
26/04/2025,34.0,V,N
27/04/2025,31.0,V,N
28/04/2025,45.0,V,N
29/04/2025,41.0,V,N
30/04/2025,61.0,V,N
01/05/2025,50.0,V,N
02/05/2025,23.0,V,N
03/05/2025,16.0,V,N
04/05/2025,8.0,V,N
05/05/2025,9.0,V,N
06/05/2025,22.0,V,N
07/05/2025,26.0,V,N
08/05/2025,14.0,V,N
09/05/2025,24.0,V,N
10/05/2025,28.0,V,N
11/05/2025,20.0,V,N
12/05/2025,33.0,V,N
13/05/2025,14.0,V,N
14/05/2025,13.0,V,N
15/05/2025,12.0,V,N
16/05/2025,12.0,V,N
17/05/2025,19.0,V,N
18/05/2025,10.0,V,N
19/05/2025,17.0,V,N
20/05/2025,25.0,V,N
21/05/2025,28.0,V,N
22/05/2025,21.0,V,N
23/05/2025,27.0,V,N
24/05/2025,17.0,V,N
25/05/2025,11.0,V,N
26/05/2025,14.0,V,N
27/05/2025,21.0,V,N
28/05/2025,22.0,V,N
29/05/2025,11.0,V,N
30/05/2025,18.0,V,N
31/05/2025,20.0,V,N
01/06/2025,13.0,V,N
02/06/2025,24.0,V,N
03/06/2025,17.0,V,N
04/06/2025,21.0,V,N
05/06/2025,25.0,V,N
06/06/2025,20.0,V,N
07/06/2025,21.0,V,N
08/06/2025,14.0,V,N
09/06/2025,20.0,V,N
10/06/2025,18.0,V,N
11/06/2025,26.0,V,N
12/06/2025,28.0,V,N
13/06/2025,25.0,V,N
14/06/2025,19.0,V,N
15/06/2025,14.0,V,N
16/06/2025,22.0,V,N
17/06/2025,20.0,V,N
18/06/2025,24.0,V,N
19/06/2025,26.0,V,N
20/06/2025,32.0,V,N
21/06/2025,33.0,V,N
22/06/2025,11.0,V,N
23/06/2025,14.0,V,N
24/06/2025,14.0,V,N
25/06/2025,18.0,V,N
26/06/2025,17.0,V,N
27/06/2025,19.0,V,N
28/06/2025,10.0,V,N
29/06/2025,16.0,V,N
30/06/2025,27.0,V,N
01/07/2025,22.0,V,N
02/07/2025,19.0,V,N
03/07/2025,26.0,V,N
04/07/2025,18.0,V,N
05/07/2025,11.0,V,N
06/07/2025,12.0,V,N
07/07/2025,15.0,V,N
08/07/2025,19.0,V,N
09/07/2025,25.0,V,N
10/07/2025,31.0,V,N
11/07/2025,32.0,V,N
12/07/2025,12.0,V,N
13/07/2025,12.0,V,N
14/07/2025,20.0,V,N
15/07/2025,20.0,V,N
16/07/2025,24.0,V,N
17/07/2025,26.0,V,N
18/07/2025,27.0,V,N
19/07/2025,27.0,V,N
20/07/2025,21.0,V,N
21/07/2025,29.0,V,N
22/07/2025,24.0,V,N
23/07/2025,20.0,V,N
24/07/2025,22.0,V,N
25/07/2025,25.0,V,N
26/07/2025,18.0,V,N
27/07/2025,21.0,V,N
28/07/2025,23.0,V,N
29/07/2025,28.0,V,N
30/07/2025,21.0,V,N
31/07/2025,15.0,V,N
01/08/2025,18.0,V,N
02/08/2025,19.0,V,N
03/08/2025,16.0,V,N
04/08/2025,17.0,V,N
05/08/2025,18.0,V,N
06/08/2025,24.0,V,N
07/08/2025,22.0,V,N
08/08/2025,21.0,V,N
09/08/2025,18.0,V,N
10/08/2025,24.0,V,N
11/08/2025,44.0,V,N
12/08/2025,33.0,V,N
13/08/2025,37.0,V,N
14/08/2025,23.0,V,N
15/08/2025,18.0,V,N
16/08/2025,10.0,V,N
17/08/2025,9.0,V,N
18/08/2025,,V,N
19/08/2025,,V,N
20/08/2025,13.0,V,N
21/08/2025,20.0,V,N
22/08/2025,31.0,V,N
23/08/2025,34.0,V,N
24/08/2025,32.0,V,N
25/08/2025,31.0,V,N
26/08/2025,26.0,V,N
27/08/2025,25.0,V,N
28/08/2025,29.0,V,N
29/08/2025,25.0,V,N
30/08/2025,19.0,V,N
31/08/2025,20.0,V,N
01/09/2025,23.0,V,N
02/09/2025,24.0,V,N
03/09/2025,20.0,V,N
04/09/2025,28.0,V,N
05/09/2025,32.0,V,N
06/09/2025,23.0,V,N
07/09/2025,23.0,V,N
08/09/2025,32.0,V,N
09/09/2025,28.0,V,N
10/09/2025,23.0,V,N
11/09/2025,19.0,V,N
12/09/2025,26.0,V,N
13/09/2025,24.0,V,N
14/09/2025,19.0,V,N
15/09/2025,10.0,V,N
16/09/2025,19.0,V,N
17/09/2025,25.0,V,N
18/09/2025,20.0,V,N
19/09/2025,29.0,V,N
20/09/2025,28.0,V,N
21/09/2025,17.0,V,N
22/09/2025,30.0,V,N
23/09/2025,31.0,V,N
24/09/2025,27.0,V,N
25/09/2025,29.0,V,N
26/09/2025,37.0,V,N
27/09/2025,29.0,V,N
28/09/2025,30.0,V,N
29/09/2025,41.0,V,N
30/09/2025,43.0,V,N
01/10/2025,43.0,N,N
02/10/2025,39.0,N,N
03/10/2025,21.0,N,N
04/10/2025,11.0,N,N
05/10/2025,16.0,N,N
06/10/2025,22.0,N,N
07/10/2025,27.0,N,N
08/10/2025,34.0,N,N
09/10/2025,32.0,N,N
10/10/2025,44.0,N,N
11/10/2025,36.0,N,N
12/10/2025,31.0,N,N
13/10/2025,25.0,N,N
14/10/2025,23.0,N,N
15/10/2025,21.0,N,N
16/10/2025,37.0,N,N
17/10/2025,43.0,N,N
18/10/2025,26.0,N,N
19/10/2025,23.0,N,N
20/10/2025,29.0,N,N
21/10/2025,24.0,N,N
22/10/2025,40.0,N,N
23/10/2025,24.0,N,N
24/10/2025,26.0,N,N
25/10/2025,25.0,N,N
26/10/2025,20.0,N,N
27/10/2025,22.0,N,N
28/10/2025,25.0,N,N
29/10/2025,38.0,N,N
30/10/2025,28.0,N,N
31/10/2025,26.0,N,N
01/11/2025,25.0,N,N
02/11/2025,25.0,N,N
03/11/2025,17.0,N,N
04/11/2025,26.0,N,N
05/11/2025,25.0,N,N
06/11/2025,35.0,N,N
07/11/2025,30.0,N,N
08/11/2025,38.0,N,N
09/11/2025,21.0,N,N
10/11/2025,36.0,N,N
11/11/2025,25.0,N,N
12/11/2025,36.0,N,N
13/11/2025,41.0,N,N
14/11/2025,10.0,N,N
15/11/2025,11.0,N,N
16/11/2025,17.0,N,N
17/11/2025,44.0,N,N
18/11/2025,30.0,N,N
19/11/2025,27.0,N,N
20/11/2025,39.0,N,N
21/11/2025,52.0,N,N
22/11/2025,40.0,N,N
23/11/2025,19.0,N,N
24/11/2025,34.0,N,N
25/11/2025,40.0,N,N
26/11/2025,44.0,N,N
27/11/2025,23.0,N,N
28/11/2025,30.0,N,N
29/11/2025,29.0,N,N
30/11/2025,31.0,N,N
01/12/2025,19.0,N,N
02/12/2025,42.0,N,N
03/12/2025,45.0,N,N
04/12/2025,35.0,N,N
05/12/2025,33.0,N,N
06/12/2025,18.0,N,N
07/12/2025,22.0,N,N
08/12/2025,32.0,N,N
09/12/2025,16.0,N,N
10/12/2025,23.0,N,N
11/12/2025,29.0,N,N
12/12/2025,43.0,N,N
13/12/2025,35.0,N,N
14/12/2025,14.0,N,N
15/12/2025,31.0,N,N
16/12/2025,49.0,N,N
17/12/2025,29.0,N,N
18/12/2025,40.0,N,N
19/12/2025,40.0,N,N
20/12/2025,30.0,N,N
21/12/2025,18.0,N,N
22/12/2025,27.0,N,N
23/12/2025,17.0,N,N
24/12/2025,9.0,N,N
25/12/2025,5.0,N,N
26/12/2025,13.0,N,N
27/12/2025,10.0,N,N
28/12/2025,7.0,N,N
29/12/2025,15.0,N,N
30/12/2025,30.0,N,N
31/12/2025,45.0,N,N
