date,population,status,exceedance
2025-01-13T23:00:00,57.175,V,N
2025-01-14T00:00:00,51.845,V,N
2025-01-14T01:00:00,32.146,V,N
2025-01-14T02:00:00,21.656,V,N
2025-01-14T03:00:00,28.716,V,N
2025-01-14T04:00:00,38.694,V,N
2025-01-14T05:00:00,41.633,V,N
2025-01-14T06:00:00,38.357,V,N
2025-01-14T07:00:00,51.796,V,N
2025-01-14T08:00:00,57.860,V,N
2025-01-14T09:00:00,61.936,V,N
2025-01-14T10:00:00,50.812,V,N
2025-01-14T11:00:00,49.652,V,N
2025-01-14T12:00:00,46.119,V,N
2025-01-14T13:00:00,57.026,V,N
2025-01-14T14:00:00,51.197,V,N
2025-01-14T15:00:00,55.000,V,N
2025-01-14T16:00:00,66.114,V,N
2025-01-14T17:00:00,65.083,V,N
2025-01-14T18:00:00,59.705,V,N
2025-01-14T19:00:00,48.951,V,N
2025-01-14T20:00:00,36.003,V,N
2025-01-14T21:00:00,34.284,V,N
2025-01-14T22:00:00,28.836,V,N
2025-01-14T23:00:00,20.533,V,N
2025-01-15T00:00:00,18.096,V,N
2025-01-15T01:00:00,16.842,V,N
2025-01-15T02:00:00,10.847,V,N
2025-01-15T03:00:00,10.247,V,N
2025-01-15T04:00:00,14.989,V,N
2025-01-15T05:00:00,22.457,V,N
2025-01-15T06:00:00,37.010,V,N
2025-01-15T07:00:00,53.525,V,N
2025-01-15T08:00:00,61.047,V,N
2025-01-15T09:00:00,62.519,V,N
2025-01-15T10:00:00,59.684,V,N
2025-01-15T11:00:00,53.743,V,N
2025-01-15T12:00:00,57.631,V,N
2025-01-15T13:00:00,46.221,V,N
2025-01-15T14:00:00,43.932,V,N
2025-01-15T15:00:00,66.770,V,N
2025-01-15T16:00:00,44.586,V,N
2025-01-15T17:00:00,30.033,V,N
2025-01-15T18:00:00,34.939,V,N
2025-01-15T19:00:00,46.112,V,N
2025-01-15T20:00:00,62.791,V,N
2025-01-15T21:00:00,73.965,V,N
2025-01-15T22:00:00,81.105,V,N
2025-01-15T23:00:00,54.179,V,N
2025-01-16T00:00:00,58.503,V,N
2025-01-16T01:00:00,45.513,V,N
2025-01-16T02:00:00,25.672,V,N
2025-01-16T03:00:00,31.886,V,N
2025-01-16T04:00:00,30.742,V,N
2025-01-16T05:00:00,25.836,V,N
2025-01-16T06:00:00,43.932,V,N
2025-01-16T07:00:00,51.617,V,N
2025-01-16T08:00:00,57.068,V,N
2025-01-16T09:00:00,51.290,V,N
2025-01-16T10:00:00,41.697,V,N
2025-01-16T11:00:00,42.024,V,N
2025-01-16T12:00:00,32.486,V,N
2025-01-16T13:00:00,33.848,V,N
2025-01-16T14:00:00,43.114,V,N
2025-01-16T15:00:00,53.307,V,N
2025-01-16T16:00:00,44.641,V,N
2025-01-16T17:00:00,47.311,V,N
2025-01-16T18:00:00,43.223,V,N
2025-01-16T19:00:00,42.079,V,N
2025-01-16T20:00:00,32.704,V,N
2025-01-16T21:00:00,41.479,V,N
2025-01-16T22:00:00,44.695,V,N
2025-01-16T23:00:00,31.232,V,N
2025-01-17T00:00:00,23.038,V,N
2025-01-17T01:00:00,22.075,V,N
2025-01-17T02:00:00,16.188,V,N
2025-01-17T03:00:00,16.788,V,N
2025-01-17T04:00:00,17.387,V,N
2025-01-17T05:00:00,16.406,V,N
2025-01-17T06:00:00,28.289,V,N
2025-01-17T07:00:00,30.033,V,N
2025-01-17T08:00:00,39.299,V,N
2025-01-17T09:00:00,54.179,V,N
2025-01-17T10:00:00,35.756,V,N
2025-01-17T11:00:00,39.681,V,N
2025-01-17T12:00:00,34.066,V,N
2025-01-17T13:00:00,41.152,V,N
2025-01-17T14:00:00,31.069,V,N
2025-01-17T15:00:00,31.614,V,N
2025-01-17T16:00:00,30.687,V,N
2025-01-17T17:00:00,54.670,V,N
2025-01-17T18:00:00,60.556,V,N
2025-01-17T19:00:00,56.250,V,N
2025-01-17T20:00:00,61.974,V,N
2025-01-17T21:00:00,61.974,V,N
2025-01-17T22:00:00,58.485,V,N
2025-01-17T23:00:00,53.144,V,N
2025-01-18T00:00:00,47.311,V,N
2025-01-18T01:00:00,34.448,V,N
2025-01-18T02:00:00,30.033,V,N
2025-01-18T03:00:00,19.677,V,N
2025-01-18T04:00:00,17.115,V,N
2025-01-18T05:00:00,13.681,V,N
2025-01-18T06:00:00,12.318,V,N
2025-01-18T07:00:00,13.681,V,N
2025-01-18T08:00:00,13.354,V,N
2025-01-18T09:00:00,16.134,V,N
2025-01-18T10:00:00,18.805,V,N
2025-01-18T11:00:00,29.815,V,N
2025-01-18T12:00:00,28.343,V,N
2025-01-18T13:00:00,31.123,V,N
2025-01-18T14:00:00,30.960,V,N
2025-01-18T15:00:00,34.993,V,N
2025-01-18T16:00:00,36.465,V,N
2025-01-18T17:00:00,33.194,V,N
2025-01-18T18:00:00,38.808,V,N
2025-01-18T19:00:00,38.590,V,N
2025-01-18T20:00:00,37.337,V,N
2025-01-18T21:00:00,33.358,V,N
2025-01-18T22:00:00,36.356,V,N
2025-01-18T23:00:00,38.754,V,N
2025-01-19T00:00:00,36.337,V,N
2025-01-19T01:00:00,31.723,V,N
2025-01-19T02:00:00,33.903,V,N
2025-01-19T03:00:00,33.739,V,N
2025-01-19T04:00:00,35.266,V,N
2025-01-19T05:00:00,37.555,V,N
2025-01-19T06:00:00,41.316,V,N
2025-01-19T07:00:00,42.515,V,N
2025-01-19T08:00:00,44.259,V,N
2025-01-19T09:00:00,45.349,V,N
2025-01-19T10:00:00,34.884,V,N
2025-01-19T11:00:00,32.268,V,N
2025-01-19T12:00:00,39.899,V,N
2025-01-19T13:00:00,42.569,V,N
2025-01-19T14:00:00,39.735,V,N
2025-01-19T15:00:00,42.842,V,N
2025-01-19T16:00:00,41.970,V,N
2025-01-19T17:00:00,36.465,V,N
2025-01-19T18:00:00,35.320,V,N
2025-01-19T19:00:00,31.014,V,N
2025-01-19T20:00:00,27.308,V,N
2025-01-19T21:00:00,34.284,V,N
2025-01-19T22:00:00,25.563,V,N
2025-01-19T23:00:00,17.060,V,N
2025-01-20T00:00:00,13.663,V,N
2025-01-20T01:00:00,10.901,V,N
2025-01-20T02:00:00,8.067,V,N
2025-01-20T03:00:00,6.432,V,N
2025-01-20T04:00:00,12.264,V,N
2025-01-20T05:00:00,17.169,V,N
2025-01-20T06:00:00,25.890,V,N
2025-01-20T07:00:00,29.270,V,N
2025-01-20T08:00:00,28.452,V,N
2025-01-20T09:00:00,22.566,V,N
2025-01-20T10:00:00,25.836,V,N
2025-01-20T11:00:00,19.077,V,N
2025-01-20T12:00:00,19.459,V,N
2025-01-20T13:00:00,27.199,V,N
2025-01-20T14:00:00,17.824,V,N
2025-01-20T15:00:00,22.457,V,N
2025-01-20T16:00:00,23.383,V,N
2025-01-20T17:00:00,18.369,V,N
2025-01-20T18:00:00,24.037,V,N
2025-01-20T19:00:00,22.402,V,N
2025-01-20T20:00:00,21.857,V,N
2025-01-20T21:00:00,21.748,V,N
2025-01-20T22:00:00,22.784,V,N
2025-01-20T23:00:00,24.419,V,N
2025-01-21T00:00:00,20.494,V,N
2025-01-21T01:00:00,16.188,V,N
2025-01-21T02:00:00,17.333,V,N
2025-01-21T03:00:00,16.352,V,N
2025-01-21T04:00:00,24.746,V,N
2025-01-21T05:00:00,16.243,V,N
2025-01-21T06:00:00,23.220,V,N
2025-01-21T07:00:00,33.467,V,N
2025-01-21T08:00:00,29.597,V,N
2025-01-21T09:00:00,33.630,V,N
2025-01-21T10:00:00,35.429,V,N
2025-01-21T11:00:00,30.414,V,N
2025-01-21T12:00:00,33.412,V,N
2025-01-21T13:00:00,26.272,V,N
2025-01-21T14:00:00,24.746,V,N
2025-01-21T15:00:00,22.021,V,N
2025-01-21T16:00:00,21.094,V,N
2025-01-21T17:00:00,19.840,V,N
2025-01-21T18:00:00,21.312,V,N
2025-01-21T19:00:00,19.677,V,N
2025-01-21T20:00:00,18.151,V,N
2025-01-21T21:00:00,18.096,V,N
2025-01-21T22:00:00,20.603,V,N
2025-01-21T23:00:00,21.857,V,N
2025-01-22T00:00:00,15.625,V,N
2025-01-22T01:00:00,19.677,V,N
2025-01-22T02:00:00,18.423,V,N
2025-01-22T03:00:00,10.411,V,N
2025-01-22T04:00:00,10.029,V,N
2025-01-22T05:00:00,20.549,V,N
2025-01-22T06:00:00,15.643,V,N
2025-01-22T07:00:00,21.257,V,N
2025-01-22T08:00:00,23.547,V,N
2025-01-22T09:00:00,23.874,V,N
2025-01-22T10:00:00,23.710,V,N
2025-01-22T11:00:00,23.656,V,N
2025-01-22T12:00:00,26.872,V,N
2025-01-22T13:00:00,30.033,V,N
2025-01-22T14:00:00,28.125,V,N
2025-01-22T15:00:00,29.324,V,N
2025-01-22T16:00:00,33.303,V,N
2025-01-22T17:00:00,30.033,V,N
2025-01-22T18:00:00,24.582,V,N
2025-01-22T19:00:00,23.220,V,N
2025-01-22T20:00:00,24.528,V,N
2025-01-22T21:00:00,29.651,V,N
2025-01-22T22:00:00,34.066,V,N
2025-01-22T23:00:00,26.708,V,N
2025-01-23T00:00:00,19.550,V,N
2025-01-23T01:00:00,12.482,V,N
2025-01-23T02:00:00,7.958,V,N
2025-01-23T03:00:00,17.224,V,N
2025-01-23T04:00:00,9.103,V,N
2025-01-23T05:00:00,12.427,V,N
2025-01-23T06:00:00,17.715,V,N
2025-01-23T07:00:00,22.947,V,N
2025-01-23T08:00:00,22.021,V,N
2025-01-23T09:00:00,22.021,V,N
2025-01-23T10:00:00,18.587,V,N
2025-01-23T11:00:00,18.532,V,N
2025-01-23T12:00:00,20.930,V,N
2025-01-23T13:00:00,18.859,V,N
2025-01-23T14:00:00,23.765,V,N
2025-01-23T15:00:00,26.272,V,N
2025-01-23T16:00:00,24.964,V,N
2025-01-23T17:00:00,23.819,V,N
2025-01-23T18:00:00,28.071,V,N
2025-01-23T19:00:00,25.454,V,N
2025-01-23T20:00:00,18.369,V,N
2025-01-23T21:00:00,16.842,V,N
2025-01-23T22:00:00,16.297,V,N
2025-01-23T23:00:00,16.733,V,N
2025-01-24T00:00:00,14.172,V,N
2025-01-24T01:00:00,8.557,V,N
2025-01-24T02:00:00,7.685,V,N
2025-01-24T03:00:00,7.413,V,N
2025-01-24T04:00:00,7.522,V,N
2025-01-24T05:00:00,6.922,V,N
